44 (4.089054730375016e+23, 444044824383.12463, 4.0890547303794566e+23)
45 (1.9454887256551206e+26, 7329932198405.6328, 1.9454887256551938e+26)
46 (7.4407041994685529e+26, 2599564368.194026, 7.4407041994685529e+26)
47 (7.4407043778915123e+26, 765071384.52738214, 7.4407043778915123e+26)
48 (7.4407037174385239e+26, 418480815.90492803, 7.4407037174385239e+26)
49 (7.4407029949549006e+26, 3433834.3938821252, 7.4407029949549006e+26)
50 (7.4407141405358097e+26, 15558296126.785021, 7.4407141405358097e+26)
51 (7.4405726597608745e+26, 15645201876.756954, 7.4405726597608745e+26)
52 (7.4404211731832862e+26, 114186629.66005273, 7.4404211731832862e+26)
53 (7.4404218058554545e+26, 8786594166.1289425, 7.4404218058554545e+26)
54 (7.4404208703694318e+26, 14013768632.720327, 7.4404208703694318e+26)
55 (7.440470865137825e+26, 57294663535.665413, 7.440470865137825e+26)
56 (7.4406254459738523e+26, 28509083278.476933, 7.4406254459738523e+26)
57 (7.4406558920102212e+26, 1968290105.51877, 7.4406558920102212e+26)
58 (7.4406776600525627e+26, 32723700356.583149, 7.4406776600525627e+26)
59 (7.440726214110048e+26, 387736830.17430586, 7.440726214110048e+26)
60 (7.4407261473091902e+26, 333506188.17882836, 7.4407261473091902e+26)
61 (7.4407270427160254e+26, 2138668932.9349658, 7.4407270427160254e+26)
62 (7.4407282538388998e+26, 4342750817.1268892, 7.4407282538388998e+26)
63 (7.4407303788770308e+26, 8026124541.0599995, 7.4407303788770308e+26)
64 (7.4407323332533293e+26, 3809538.1550815348, 7.4407323332533293e+26)
65 (7.4409218186477058e+26, 69915258914.396088, 7.4409218186477072e+26)
66 (7.4418024621777079e+26, 174628979100.30804, 7.4418024621777093e+26)
67 (7.4438954517114119e+26, 162977279746.65793, 7.4438954517114133e+26)
68 (7.4452974584436384e+26, 48620748.243516617, 7.4452974584436384e+26)
69 (7.4452980888496349e+26, 352793940.72767591, 7.4452980888496349e+26)
70 (7.4453175214510514e+26, 37971732528.437317, 7.4453175214510514e+26)
71 (6.556921859638694e+27, 36605892523076.312, 6.5569218596387303e+27)
72 (2.3995786809474584e+28, 73072731397.89447, 2.3995786809474584e+28)
73 (2.3997733832820924e+28, 1189961165376.7266, 2.3997733832820924e+28)
74 (2.4003498463342289e+28, 45276108.759062424, 2.4003498463342289e+28)
75 (2.4003498426236326e+28, 5493470282.6037083, 2.4003498426236326e+28)
76 (2.4003499037953236e+28, 3498985087.2862759, 2.4003499037953236e+28)
77 (2.4003493515920619e+28, 4924640495.5004253, 2.4003493515920619e+28)
78 (2.4003487672157767e+28, 1439459497.8060408, 2.4003487672157767e+28)
79 (2.4003488163032442e+28, 1179947472.157129, 2.4003488163032442e+28)
80 (2.4003488379991925e+28, 8960708.1971305963, 2.4003488379991925e+28)
81 (2.4003488381848112e+28, 27549225.90722112, 2.4003488381848112e+28)
82 (2.400464034046546e+28, 267505919988.29425, 2.400464034046546e+28)
83 (2.4011950567088541e+28, 1933335758983.2747, 2.4011950567088541e+28)
84 (2.4029911499365636e+28, 6119051.7751565697, 2.4029911499365636e+28)
85 (2.4029912387773041e+28, 3244974211.3981299, 2.4029912387773041e+28)
86 (2.4029913282605693e+28, 336071143.86861926, 2.4029913282605693e+28)
87 (2.4030085141498293e+28, 6315524732.0995932, 2.4030085141498293e+28)
88 (2.4030257084300074e+28, 1500733413.5840943, 2.4030257084300074e+28)
89 (2.4030258017536165e+28, 1382810530.6557665, 2.4030258017536165e+28)
90 (2.4030279211090562e+28, 62844230999.54332, 2.4030279211090562e+28)
91 (2.4032714457922596e+28, 244713341183.99011, 2.4032714457922596e+28)
92 (2.4035285290758339e+28, 6519056761.3672218, 2.4035285290758339e+28)
93 (2.4035285077182084e+28, 7582849.6250000913, 2.4035285077182084e+28)
94 (1.5531182031420202e+31, 1403649829151518.5, 1.5531182031420205e+31)
95 (6.2052524294697665e+31, 11018270217.764454, 6.2052524294697665e+31)
96 (6.2052524292248733e+31, 17985019.913097214, 6.2052524292248733e+31)
97 (6.2052524292298516e+31, 824527519.591362, 6.2052524292298516e+31)
98 (6.2052524291020115e+31, 1501395789.4123631, 6.2052524291020115e+31)
99 (6.2052524290071054e+31, 838846392.76117563, 6.2052524290071054e+31)
100 (6.2052524290692623e+31, 20616696.914259922, 6.2052524290692623e+31)
101 (6.2122651646924896e+31, 20851648787552.273, 6.2122651646924896e+31)
102 (6.2195895363070104e+31, 29699079.986931171, 6.2195895363070104e+31)
103 (6.219589541424684e+31, 1531157230.1230888, 6.219589541424684e+31)
104 (6.2195884072778801e+31, 26292529071.919712, 6.2195884072778801e+31)
105 (6.2196065165797024e+31, 7642303369260.9121, 6.2196065165797024e+31)
106 (6.2196642620272575e+31, 2101957642.0414407, 6.2196642620272575e+31)
107 (6.2196642642475177e+31, 1165043326.718416, 6.2196642642475177e+31)
108 (6.2196642668871765e+31, 31422842.775981601, 6.2196642668871765e+31)
109 (6.2196642668736675e+31, 874027591.24539995, 6.2196642668736675e+31)
110 (6.2196877025899911e+31, 8415617809231.9883, 6.2196877025899911e+31)
111 (6.2197580501693852e+31, 39702013288.176201, 6.2197580501693852e+31)
112 (6.219764987401564e+31, 4778164843704.6182, 6.219764987401564e+31)
113 (6.2198355934883288e+31, 12212789049031.437, 6.2198355934883288e+31)
114 (6.2199885271290694e+31, 8377213.9174573654, 6.2199885271290694e+31)
115 (6.2199885275578292e+31, 157541196.62717068, 6.2199885275578292e+31)
116 (6.2201949803349659e+31, 21443012369232.207, 6.2201949803349659e+31)
117 (6.2207664032968057e+31, 1282497086.6323464, 6.2207664032968057e+31)
118 (6.2207664032956474e+31, 291961834.66694343, 6.2207664032956474e+31)
119 (6.2207664035073418e+31, 111618694.27036777, 6.2207664035073418e+31)
120 (6.2207664269444625e+31, 284026326516.72076, 6.2207664269444625e+31)
121 (6.2207664905415141e+31, 1900487925.1445024, 6.2207664905415141e+31)
122 (6.2207664998658703e+31, 16180609.263328105, 6.2207664998658703e+31)
123 (6.2207665469547829e+31, 29749847669.854973, 6.2207665469547829e+31)
124 (6.2207665895018919e+31, 33423221944.15258, 6.2207665895018919e+31)
125 (6.2207665849426017e+31, 22349487.965215709, 6.2207665849426017e+31)
126 (6.2207782311644267e+31, 197968832578.85342, 6.2207782311644267e+31)
127 (6.2207901849675866e+31, 1107979730022.8301, 6.2207901849675866e+31)
128 (6.22082935897185e+31, 10089743122986.713, 6.22082935897185e+31)
129 (6.2209388471476326e+31, 13629764146.340427, 6.2209388471476326e+31)
130 (6.220935699016281e+31, 1259550569268.5356, 6.220935699016281e+31)
131 (6.2209333356966833e+31, 5637022.6628030902, 6.2209333356966833e+31)
132 (6.2209333369459404e+31, 455529964.61844015, 6.2209333369459404e+31)
133 (6.2209335376102394e+31, 138103266414.24295, 6.2209335376102394e+31)
134 (6.2209337456502132e+31, 2552610618.6459918, 6.2209337456502132e+31)
135 (6.2209337650277036e+31, 1664606328.3115158, 6.2209337650277036e+31)
136 (6.220941985293376e+31, 4138360357777.5127, 6.220941985293376e+31)
137 (6.2209605242647543e+31, 10615811173.031752, 6.2209605242647543e+31)
138 (6.2209605332911668e+31, 80659753.095469862, 6.2209605332911668e+31)
139 (7.8322574689673707e+35, 2.068115574691143e+17, 7.8322574689673707e+35)
140 (3.13268718411834e+36, 445320834.24305469, 3.13268718411834e+36)
141 (3.1326871841183405e+36, 629308245.92236185, 3.1326871841183405e+36)
142 (3.1326871841181576e+36, 241787028.50562921, 3.1326871841181576e+36)
143 (3.1326871841179899e+36, 239183112.36834103, 3.1326871841179899e+36)
144 (3.1326871841179899e+36, 1231537990.7232513, 3.1326871841179899e+36)
145 (3.1326871841196557e+36, 100601097.37257941, 3.1326871841196557e+36)
146 (3.1326871841195453e+36, 442725648.96422923, 3.1326871841195453e+36)
147 (3.1326871841179486e+36, 886391726.36345971, 3.1326871841179486e+36)
148 (3.1326871841190985e+36, 358044169.78927737, 3.1326871841190985e+36)
149 (3.1326871904179137e+36, 37904162278397.359, 3.1326871904179137e+36)
150 (3.1326872092547719e+36, 1225106248116.7473, 3.1326872092547719e+36)
151 (3.1326872093278635e+36, 15518114924.853256, 3.1326872093278635e+36)
152 (3.1326874635602256e+36, 210373151632642.5, 3.1326874635602256e+36)
153 (3.1326882317207141e+36, 1869596203.0755103, 3.1326882317207141e+36)
154 (3.1326882317202619e+36, 200501682.51155144, 3.1326882317202619e+36)
155 (3.1326882317203375e+36, 1041095919.5546342, 3.1326882317203375e+36)
156 (3.1326882317206297e+36, 8144724001.946744, 3.1326882317206297e+36)
157 (3.132688231715523e+36, 60422072.736470714, 3.132688231715523e+36)
158 (3.1326882317101242e+36, 11026919862.225061, 3.1326882317101242e+36)
159 (3.1326882317101737e+36, 533867429.80389822, 3.1326882317101737e+36)
160 (3.1326882317102434e+36, 2588773630.7178516, 3.1326882317102434e+36)
161 (3.1326882317071998e+36, 27451990596.550358, 3.1326882317071998e+36)
162 (3.132688231704148e+36, 19052802.073267628, 3.132688231704148e+36)
163 (3.1326882317145183e+36, 377341006386.07129, 3.1326882317145183e+36)
164 (3.1326882317254671e+36, 1142395972.4413576, 3.1326882317254671e+36)
165 (3.1326882317254896e+36, 937160629.70544267, 3.1326882317254896e+36)
166 (3.1326882317255102e+36, 485145416.31374401, 3.1326882317255102e+36)
167 (3.1326882316980089e+36, 242397192.70289451, 3.1326882316980089e+36)
168 (3.1326882316493892e+36, 3726416497.1825953, 3.1326882316493892e+36)
169 (3.1326882316284331e+36, 42291683.419688106, 3.1326882316284331e+36)
170 (3.1326882314819347e+36, 903784685.58455741, 3.1326882314819347e+36)
171 (3.1326882313352745e+36, 304758064.84426409, 3.1326882313352745e+36)
172 (3.1326882313365897e+36, 11544701274.665989, 3.1326882313365897e+36)
173 (3.1326882313379108e+36, 1883986687.3481371, 3.1326882313379108e+36)
174 (3.1327162426924211e+36, 1255794077305507.2, 3.1327162426924211e+36)
175 (3.1327689218859031e+36, 237860186.95005539, 3.1327689218859031e+36)
176 (3.1327689218858937e+36, 339995114.06563258, 3.1327689218858937e+36)
177 (3.1327689218859291e+36, 118691286904.68092, 3.1327689218859291e+36)
178 (3.1327697682727442e+36, 550812326410.25171, 3.1327697682727442e+36)
179 (3.1327706146707843e+36, 500440716737.94025, 3.1327706146707843e+36)
180 (3.1327706146817113e+36, 65474322.727487013, 3.1327706146817113e+36)
181 (3.1327706146813636e+36, 1958463986.3607607, 3.1327706146813636e+36)
182 (3.1327706146811534e+36, 596200668.74826372, 3.1327706146811534e+36)
183 (3.1327706146845795e+36, 32656177.129149709, 3.1327706146845795e+36)
184 (3.1327706146880209e+36, 255240746.15340555, 3.1327706146880209e+36)
185 (3.1327706146903213e+36, 85424134.265680507, 3.1327706146903213e+36)
186 (3.1327706146924706e+36, 77629576.530883431, 3.1327706146924706e+36)
187 (3.1327706146925804e+36, 23101249054.49791, 3.1327706146925804e+36)
188 (3.1327706146926902e+36, 41952666.279617086, 3.1327706146926902e+36)
189 (3.1327705896420702e+36, 15289351978.029099, 3.1327705896420702e+36)
190 (3.1327705645913699e+36, 46043883.175265804, 3.1327705645913699e+36)
191 (3.1327705645974535e+36, 1313581240889.0691, 3.1327705645974535e+36)
192 (3.1327705646070658e+36, 7265974660.2555904, 3.1327705646070658e+36)
193 (3.1327705646055547e+36, 52391947.470462255, 3.1327705646055547e+36)
194 (3.1327705646056143e+36, 8598840614.7374783, 3.1327705646056143e+36)
195 (3.1327705646061037e+36, 50801264712.031654, 3.1327705646061037e+36)
196 (3.132770564606629e+36, 1952122081.4123476, 3.132770564606629e+36)
197 (3.1327705655744733e+36, 125161885652.79041, 3.1327705655744733e+36)
198 (3.1327705665423011e+36, 800635100.23679018, 3.1327705665423011e+36)
199 (3.1327705665424191e+36, 28252312650.368824, 3.1327705665424191e+36)
200 (3.1327705665413566e+36, 18894110.329767395, 3.1327705665413566e+36)
201 (3.1327705665397451e+36, 5127969541.3013315, 3.1327705665397451e+36)
202 (3.132770567563174e+36, 3099267954.4454789, 3.132770567563174e+36)
203 (3.1327705685867157e+36, 9912584570.4277096, 3.1327705685867157e+36)
204 (3.132770568586254e+36, 112710851.74614802, 3.132770568586254e+36)
205 (3.1327705369868262e+36, 64935012235.246544, 3.1327705369868262e+36)
206 (3.1327688542569045e+36, 1026158101270.0566, 3.1327688542569045e+36)
207 (3.1327672031312475e+36, 62959789.087228917, 3.1327672031312475e+36)
208 (3.1327672031414059e+36, 5880686194.3004122, 3.1327672031414059e+36)
209 (3.1327672031503613e+36, 1088264890038.0288, 3.1327672031503613e+36)
210 (3.1327672031548612e+36, 18046420104.362705, 3.1327672031548612e+36)
211 (3.1327672031066729e+36, 4132762388947.5718, 3.1327672031066729e+36)
212 (3.1327672031614093e+36, 1932870012.777235, 3.1327672031614093e+36)
213 (3.1327672036798165e+36, 1632718269.9241905, 3.1327672036798165e+36)
214 (3.1327672041943532e+36, 1288277004747.8762, 3.1327672041943532e+36)
215 (3.1327672041986051e+36, 99764596969.486557, 3.1327672041986051e+36)
216 (3.1327672041986623e+36, 31609697.695018075, 3.1327672041986623e+36)
217 (3.1327672041987857e+36, 85245172115.050186, 3.1327672041987857e+36)
218 (3.1327672041988135e+36, 9695244.2498074844, 3.1327672041988135e+36)
219 (3.1327672041931319e+36, 7096984362.3607311, 3.1327672041931319e+36)
220 (3.1327672042171321e+36, 704964222.19579458, 3.1327672042171321e+36)
221 (3.1327672042468246e+36, 3650275316.3440533, 3.1327672042468246e+36)
222 (3.1327672047851608e+36, 5421892030619.0518, 3.1327672047851608e+36)
223 (3.1327672055092371e+36, 112442470.79728721, 3.1327672055092371e+36)
224 (3.132767209047593e+36, 17348342117548.102, 3.132767209047593e+36)
225 (3.1327672148897376e+36, 452937836.96915877, 3.1327672148897376e+36)
226 (3.132767214889897e+36, 125726833.82123986, 3.132767214889897e+36)
227 (3.132767214877169e+36, 124419473.89318193, 3.132767214877169e+36)
228 (3.1327672504511642e+36, 23349582254094.363, 3.1327672504511642e+36)
229 (3.1327672892726653e+36, 4075498113.0794635, 3.1327672892726653e+36)
230 (3.1327672892726872e+36, 103882759.33829156, 3.1327672892726872e+36)
231 (3.1327672892727822e+36, 211085462.14878348, 3.1327672892727822e+36)
232 (3.1327672892728749e+36, 733135782.09705317, 3.1327672892728749e+36)
233 (3.132767289269319e+36, 25843540791.01717, 3.132767289269319e+36)
234 (3.13276728926574e+36, 76232784.261722952, 3.13276728926574e+36)
235 (3.132935359920381e+36, 4194416951620691.0, 3.132935359920381e+36)
236 (3.1334398871539098e+36, 2650121407.5082908, 3.1334398871539098e+36)
237 (3.1334398871964294e+36, 653642067.77554965, 3.1334398871964294e+36)
238 (3.1334398871964867e+36, 380622049.37077761, 3.1334398871964867e+36)
239 (3.1334398872296011e+36, 1423236749534.2227, 3.1334398872296011e+36)
240 (3.1334398933022326e+36, 5260818816.6348581, 3.1334398933022326e+36)
241 (3.1334398993315424e+36, 270863229.6287232, 3.1334398993315424e+36)
242 (3.1334398993145513e+36, 240404313511.78229, 3.1334398993145513e+36)
243 (3.1334398992976948e+36, 1912528128.4559913, 3.1334398992976948e+36)
244 (3.1334398992986086e+36, 21643359623.913673, 3.1334398992986086e+36)
245 (3.133439899299592e+36, 3861074.0312240105, 3.133439899299592e+36)
246 (3.1334398992988754e+36, 188633788085.40878, 3.1334398992988754e+36)
247 (3.1334401963693723e+36, 22953308559425.305, 3.1334401963693723e+36)
248 (3.1334405010924764e+36, 3924183439.2536774, 3.1334405010924764e+36)
249 (3.1334405034914988e+36, 902609331.71743429, 3.1334405034914988e+36)
250 (3.1334405024665434e+36, 217044785.18192124, 3.1334405024665434e+36)
251 (3.1334405024665528e+36, 59022894.301607348, 3.1334405024665528e+36)
252 (3.1334405024665269e+36, 74206497.233796299, 3.1334405024665269e+36)
253 (3.1334405024061945e+36, 943497816361.86743, 3.1334405024061945e+36)
254 (3.1334405024031108e+36, 590176903.97048688, 3.1334405024031108e+36)
255 (3.1334405024553112e+36, 158476821.07873335, 3.1334405024553112e+36)
256 (3.1333432250331146e+36, 53053576663839.555, 3.1333432250331146e+36)
257 (3.1409745914661577e+36, 24546059341330156.0, 3.1409745914661577e+36)
258 (3.164171243105699e+36, 223878706.0025146, 3.164171243105699e+36)
259 (3.1641712431061146e+36, 1585880279.5167856, 3.1641712431061146e+36)
260 (3.1641712431086942e+36, 11217355860.816772, 3.1641712431086942e+36)
261 (3.1641712431108606e+36, 16774653.406751269, 3.1641712431108606e+36)
262 (3.1641712431050338e+36, 572174006546.48938, 3.1641712431050338e+36)
263 (3.1641712435651434e+36, 10547883379955.158, 3.1641712435651434e+36)
264 (3.16417141786139e+36, 174908168272694.84, 3.16417141786139e+36)
265 (3.1641719354280578e+36, 642417799.30656624, 3.1641719354280578e+36)
266 (3.1641719354179165e+36, 54425383724.717751, 3.1641719354179165e+36)
267 (3.1641719354153647e+36, 1187534150037.3264, 3.1641719354153647e+36)
268 (3.1641719354127013e+36, 16447628617.409046, 3.1641719354127013e+36)
269 (3.1641719353995229e+36, 7453205871.2069664, 3.1641719353995229e+36)
270 (3.1641719353917782e+36, 2248391665.937624, 3.1641719353917782e+36)
271 (3.1641719353911431e+36, 78285075886.922058, 3.1641719353911431e+36)
272 (3.164171935388835e+36, 426705654.62896025, 3.164171935388835e+36)
273 (3.2225439642344136e+36, 60069348307871624.0, 3.2225439642344136e+36)
274 (3.3884524978423807e+36, 1769845315.2679589, 3.3884524978423807e+36)
275 (3.3884524978612165e+36, 5337426990463.04, 3.3884524978612165e+36)
276 (3.3884527868404637e+36, 215202791714263.09, 3.3884527868404637e+36)
277 (3.388453615520735e+36, 116815261.77265447, 3.388453615520735e+36)
278 (3.388453615523092e+36, 724792997.00168204, 3.388453615523092e+36)
279 (3.3884536155237821e+36, 11821275120.953903, 3.3884536155237821e+36)
280 (3.3884536164613814e+36, 9245895157.8243198, 3.3884536164613814e+36)
281 (3.3884536173967122e+36, 983018226.67995584, 3.3884536173967122e+36)
282 (3.3884536173874876e+36, 49253545.701543212, 3.3884536173874876e+36)
283 (3.3884536173806662e+36, 85276502.167343393, 3.3884536173806662e+36)
284 (3.3884536173550786e+36, 7668143920.7658958, 3.3884536173550786e+36)
285 (3.3884536173300235e+36, 174140184.45532283, 3.3884536173300235e+36)
286 (3.3884536173308063e+36, 7274485856.2310667, 3.3884536173308063e+36)
287 (3.3884536187891929e+36, 56220772386.64621, 3.3884536187891929e+36)
288 (3.3884581350356262e+36, 6623681328494.5059, 3.3884581350356262e+36)
289 (3.3884626501096784e+36, 263690630.14227894, 3.3884626501096784e+36)
290 (3.3884626501067919e+36, 11091257135.501883, 3.3884626501067919e+36)
291 (3.3884626502629924e+36, 25559712168.235901, 3.3884626502629924e+36)
292 (3.3884626504220819e+36, 3758626948.3159328, 3.3884626504220819e+36)
293 (3.58309495838372e+36, 1.0882595723934474e+17, 3.58309495838372e+36)
294 (4.1674247126123672e+36, 2386144993.0051956, 4.1674247126123672e+36)
295 (4.1674247126132592e+36, 227269894.17411485, 4.1674247126132592e+36)
296 (4.1674247087279569e+36, 405014896760.99536, 4.1674247087279569e+36)
297 (4.1674247048384058e+36, 15832051199.614603, 4.1674247048384058e+36)
298 (4.1674247046909782e+36, 1155194288.3666589, 4.1674247046909782e+36)
299 (4.1674247045455624e+36, 422976095.12039655, 4.1674247045455624e+36)
300 (4.1674245896271111e+36, 140275903381.0184, 4.1674245896271111e+36)
301 (4.1674244747473991e+36, 24453265793.051941, 4.1674244747473991e+36)
302 (4.1674244747851674e+36, 9305815.7773449291, 4.1674244747851674e+36)
303 (4.167427701495467e+36, 151848622870930.75, 4.167427701495467e+36)
304 (4.1674312005165932e+36, 62766578976686.141, 4.1674312005165932e+36)
305 (4.1674312565879327e+36, 1324368568.8008864, 4.1674312565879327e+36)
306 (4.1674312566355401e+36, 657813989.11500454, 4.1674312566355401e+36)
307 (4.1674312566890504e+36, 13365161735.42277, 4.1674312566890504e+36)
308 (4.167431256804416e+36, 254303925908.3887, 4.167431256804416e+36)
309 (4.1674312569959045e+36, 1315454320.0733986, 4.1674312569959045e+36)
310 (4.1674312570717775e+36, 10975736.068301259, 4.1674312570717775e+36)
311 (4.1674312570747774e+36, 44059756.945641108, 4.1674312570747774e+36)
312 (nan, nan, nan)
313 (nan, nan, nan)
314 (nan, nan, nan)
315 (nan, nan, nan)
316 (nan, nan, nan)
317 (nan, nan, nan)
318 (nan, nan, nan)
319 (nan, nan, nan)
320 (nan, nan, nan)
321 (nan, nan, nan)
322 (nan, nan, nan)
323 (nan, nan, nan)
324 (nan, nan, nan)
325 (nan, nan, nan)
326 (nan, nan, nan)
327 (nan, nan, nan)
328 (nan, nan, nan)
329 (nan, nan, nan)
330 (nan, nan, nan)
331 (nan, nan, nan)
332 (nan, nan, nan)
333 (nan, nan, nan)
334 (nan, nan, nan)
335 (nan, nan, nan)
336 (nan, nan, nan)
337 (nan, nan, nan)
338 (nan, nan, nan)
339 (nan, nan, nan)
340 (nan, nan, nan)
341 (nan, nan, nan)
342 (nan, nan, nan)
343 (nan, nan, nan)
344 (nan, nan, nan)
345 (nan, nan, nan)
346 (nan, nan, nan)
347 (nan, nan, nan)
348 (nan, nan, nan)
349 (nan, nan, nan)
350 (nan, nan, nan)
351 (nan, nan, nan)
352 (nan, nan, nan)
353 (nan, nan, nan)
354 (nan, nan, nan)
355 (nan, nan, nan)
356 (nan, nan, nan)
357 (nan, nan, nan)
358 (nan, nan, nan)
359 (nan, nan, nan)
360 (nan, nan, nan)
361 (nan, nan, nan)
362 (nan, nan, nan)
363 (nan, nan, nan)
364 (nan, nan, nan)
365 (nan, nan, nan)
366 (nan, nan, nan)
367 (nan, nan, nan)
368 (nan, nan, nan)
369 (nan, nan, nan)
370 (nan, nan, nan)
371 (nan, nan, nan)
372 (nan, nan, nan)
373 (nan, nan, nan)
374 (nan, nan, nan)
375 (nan, nan, nan)
376 (nan, nan, nan)
377 (nan, nan, nan)
378 (nan, nan, nan)
379 (nan, nan, nan)
380 (nan, nan, nan)
381 (nan, nan, nan)
382 (nan, nan, nan)
383 (nan, nan, nan)
384 (nan, nan, nan)
385 (nan, nan, nan)
386 (nan, nan, nan)
387 (nan, nan, nan)
388 (nan, nan, nan)
389 (nan, nan, nan)
390 (nan, nan, nan)
391 (nan, nan, nan)
392 (nan, nan, nan)
393 (nan, nan, nan)
394 (nan, nan, nan)
395 (nan, nan, nan)
396 (nan, nan, nan)
397 (nan, nan, nan)
398 (nan, nan, nan)
399 (nan, nan, nan)
400 (nan, nan, nan)
401 (nan, nan, nan)
402 (nan, nan, nan)
403 (nan, nan, nan)
404 (nan, nan, nan)
405 (nan, nan, nan)
406 (nan, nan, nan)
407 (nan, nan, nan)
408 (nan, nan, nan)
409 (nan, nan, nan)
410 (nan, nan, nan)
411 (nan, nan, nan)
412 (nan, nan, nan)
413 (nan, nan, nan)
414 (nan, nan, nan)
415 (nan, nan, nan)
416 (nan, nan, nan)
417 (nan, nan, nan)
418 (nan, nan, nan)
419 (nan, nan, nan)
420 (nan, nan, nan)
421 (nan, nan, nan)
422 (nan, nan, nan)
423 (nan, nan, nan)
424 (nan, nan, nan)
425 (nan, nan, nan)
426 (nan, nan, nan)
427 (nan, nan, nan)
428 (nan, nan, nan)
429 (nan, nan, nan)
430 (nan, nan, nan)
431 (nan, nan, nan)
432 (nan, nan, nan)
433 (nan, nan, nan)
434 (nan, nan, nan)
435 (nan, nan, nan)
436 (nan, nan, nan)
437 (nan, nan, nan)
438 (nan, nan, nan)
439 (nan, nan, nan)
440 (nan, nan, nan)
441 (nan, nan, nan)
442 (nan, nan, nan)
443 (nan, nan, nan)
444 (nan, nan, nan)
445 (nan, nan, nan)
446 (nan, nan, nan)
447 (nan, nan, nan)
448 (nan, nan, nan)
449 (nan, nan, nan)
450 (nan, nan, nan)
451 (nan, nan, nan)
452 (nan, nan, nan)
453 (nan, nan, nan)
454 (nan, nan, nan)
455 (nan, nan, nan)
456 (nan, nan, nan)
457 (nan, nan, nan)
458 (nan, nan, nan)
459 (nan, nan, nan)
460 (nan, nan, nan)
461 (nan, nan, nan)
462 (nan, nan, nan)
463 (nan, nan, nan)
464 (nan, nan, nan)
465 (nan, nan, nan)
466 (nan, nan, nan)
467 (nan, nan, nan)
468 (nan, nan, nan)
469 (nan, nan, nan)
470 (nan, nan, nan)
471 (nan, nan, nan)
472 (nan, nan, nan)
473 (nan, nan, nan)
474 (nan, nan, nan)
475 (nan, nan, nan)
476 (nan, nan, nan)
477 (nan, nan, nan)
478 (nan, nan, nan)
479 (nan, nan, nan)
480 (nan, nan, nan)
481 (nan, nan, nan)
482 (nan, nan, nan)
483 (nan, nan, nan)
484 (nan, nan, nan)
485 (nan, nan, nan)
486 (nan, nan, nan)
487 (nan, nan, nan)
488 (nan, nan, nan)
489 (nan, nan, nan)
490 (nan, nan, nan)
491 (nan, nan, nan)
492 (nan, nan, nan)
493 (nan, nan, nan)
494 (nan, nan, nan)
495 (nan, nan, nan)
496 (nan, nan, nan)
497 (nan, nan, nan)
498 (nan, nan, nan)
499 (nan, nan, nan)
500 (nan, nan, nan)
